Gene	Gene_hs	gene_length_hs	exon_length_gencode_v25_hs	Gene_sum_all	Gene_mean_all	Gene_sum0_all	Gene_mean0_all	Gene_var_all	Gene_cv_all
Sgta	SGTA	28658	3801	11217	1.125075225677031	4962	0.49769307923771317	2.7050888949323646	1.4618715330640717
Ski	SKI	81425	6080	6802	0.682246740220662	6525	0.6544633901705116	1.6103277834305403	1.8600116899455668
Slc4a5	SLC4A5	127173	8025	47	0.0047141424272818455	9944	0.9973921765295888	0.02435333888112326	33.10370143647417
Slc10a1	SLC10A1	21873	2049	NA	NA	NA	NA	NA	NA
Snai2	SNAI2	4051	2282	69	0.006920762286860582	9907	0.9936810431293882	0.008277908255813685	13.146385764675522
Smpd2	SMPD2	3157	2014	2013	0.20190571715145436	8625	0.8650952858575727	0.38123821761200943	3.058085324674775
Snapc3	SNAPC3	43250	6684	2802	0.2810431293881645	7968	0.799197592778335	0.4275772044793222	2.3266673696319997
Sparc	SPARC	26070	4831	20570	2.063189568706118	6619	0.6638916750250752	48.04154785552363	3.359459133097336
Spg7	SPG7	66852	11924	2708	0.2716148445336008	7938	0.7961885656970913	0.37982415498074124	2.269017202304686
Srf	SRF	10209	4202	3066	0.3075225677031093	8255	0.8279839518555667	0.7255628255012806	2.76987722577414
Taf2	TAF2	102089	6547	3235	0.32447342026078235	7996	0.8020060180541625	0.6541607468609056	2.4926603961832448
Tfam	TFAM	14200	5606	3675	0.3686058174523571	7675	0.7698094282848545	0.68074767989393	2.23836496614008
Tef	TEF	31994	4715	10217	1.0247743229689068	5146	0.516148445336008	2.473756720054838	1.534794585560692
Tert	TERT	41923	4616	43	0.004312938816449348	9932	0.9961885656970912	0.0052978777842203504	16.876316844103084
Thbs1	THBS1	18388	9158	NA	NA	NA	NA	NA	NA
Tmpo	TMPO	34868	8593	4952	0.4966900702106319	7564	0.7586760280842527	1.596387879658637	2.543804511407878
Clec3b	CLEC3B	34524	1105	186	0.018655967903711133	9839	0.9868605817452357	0.036967598552503735	10.306063968901483
Tub	TUB	86869	6722	6702	0.6722166499498495	6864	0.6884653961885657	1.8799081163643403	2.039665951830785
Uvrag	UVRAG	328028	6352	1532	0.15366098294884653	8954	0.8980942828485456	0.30319905448112816	3.5834414617163164
Wee1	WEE1	19777	9239	716	0.07181544633901706	9399	0.942728184553661	0.10518408470471098	4.516033470944259
Trim26	TRIM26	28973	4377	1581	0.15857572718154464	8679	0.8705115346038115	0.2090773172159673	2.883478700746513
Bsn	BSN	117057	16225	9174	0.920160481444333	7047	0.7068204613841524	4.8171780262042025	2.3852437735074403
Zyx	ZYX	10032	3482	1942	0.19478435305917755	8435	0.8460381143430291	0.28044224960969777	2.718739855735686
Akap1	AKAP1	36258	5399	3236	0.3245737211634905	7939	0.7962888665997994	0.6329300269149307	2.451119557201123
Cdc7	CDC7	24872	3557	1836	0.18415245737211636	8549	0.8574724172517553	0.2692242038584406	2.81760125538074
Bcar3	BCAR3	285364	5042	531	0.05325977933801404	9595	0.9623871614844534	0.14291494203746763	7.098056565465217
Dusp11	DUSP11	17974	3544	12564	1.2601805416248746	4453	0.44663991975927786	2.9384182641212835	1.3602666107941122
Ppm1d	PPM1D	66098	5044	1170	0.11735205616850551	8998	0.9025075225677031	0.15535139876445467	3.3586664843839937
Blzf1	BLZF1	28571	3820	3357	0.33671013039117353	7843	0.7866599799398195	0.6286151160875545	2.3547034880602777
Trp63	TP63	265864	7454	57	0.005717151454363089	9918	0.9947843530591776	0.006688145487722069	14.304515693463186
Ctsf	CTSF	5379	2896	4294	0.43069207622868605	7046	0.7067201604814444	0.65669658187120294	1.8815488407282923
Myom1	MYOM1	153302	6574	174	0.01745235707121364	9854	0.9883650952858576	0.03681044135516188	10.993384611754847
Creg1	CREG1	24091	2688	2422	0.24292878635907722	8268	0.8292878635907723	0.4587848810751645	2.788210563881558
Cdk5r1	CDK5R1	4638	4325	20282	2.0343029087261786	5238	0.5253761283851555	14.967425860689703	1.9017697614051363
Sqstm1	SQSTM1	31681	7654	28671	2.875727181544634	3162	0.3171514543630893	14.864181560631337	1.3406728615429402
Ccna1	CCNA1	11363	2400	167	0.016750250752256772	9863	0.9892678034102307	0.033524195819477694	10.930949088249019
Sgce	SGCE	70980	2547	6243	0.6261785356068205	6558	0.6577733199598796	1.3098372356511805	1.8277234734214862
Timeless	TIMELESS	33031	5818	518	0.051955867602808424	9538	0.9566700100300902	0.07112918653643749	5.133213402856015
Herc1	HERC1	225325	17053	20082	2.014242728184554	4055	0.4067201604814443	9.086766730123161	1.4965556993228715
Nol3	NOL3	5582	2992	1289	0.12928786359077232	8933	0.895987963891675	0.1785884184804388	3.2686535137991446
Capn5	CAPN5	59223	6166	9769	0.979839518555667	6322	0.6341023069207623	3.626135795288363	1.9434218476593828
Chn2	CHN2	392055	10660	12295	1.233199598796389	5514	0.5530591775325978	5.357288688213301	1.8768914250278812
Fdx1	FDX1	34999	3206	1587	0.15917753259779338	8920	0.8946840521564694	0.3087957925335843	3.491032715141195
Gyg	GYG1	36328	3511	9161	0.9188565697091274	5733	0.575025075225677	2.325344063085032	1.6595711855625974
Llgl1	LLGL1	19289	6638	9090	0.9117352056168505	5656	0.5673019057171514	2.210685824149145	1.630777790856877
Orc1	ORC1	31631	3157	NA	NA	NA	NA	NA	NA
Gfi1b	GFI1B	46155	6104	NA	NA	NA	NA	NA	NA
Sox14	SOX14	2055	2055	162	0.01624874623871615	9894	0.9923771313941826	0.07035487040920134	16.324024107794724
Pkmyt1	PKMYT1	12516	5034	387	0.03881644934804413	9617	0.9645937813440321	0.045137730374391304	5.473360482732591
Stk17b	STK17B	42938	6580	1078	0.10812437311935807	9354	0.9382146439317954	0.3243496765751161	5.267240300505857
Recql5	RECQL5	40345	8766	1075	0.1078234704112337	9195	0.9222668004012036	0.19591631751508914	4.105083530630564
Bag2	BAG2	17508	6651	1144	0.11474423269809428	9180	0.9207622868605817	0.22938435126826964	4.1739863764827
Ascl1	ASCL1	2831	2472	747	0.0749247743229689	9584	0.961283851554664	0.25790261747223814	6.778013529935473
Atf6b	ATF6B	30078	3660	5607	0.5623871614844533	6335	0.6354062186559679	0.8668567745567931	1.655534654295587
Dusp8	DUSP8	17877	4616	8928	0.8954864593781344	6055	0.607321965897693	2.4834082546566374	1.7598069839029844
Psph	PSPH	40554	2762	5943	0.5960882647943831	6799	0.6819458375125376	1.3109085607710886	1.9207711670704426
Slc9a5	SLC9A5	34508	5419	830	0.08324974924774323	9307	0.9335005015045136	0.12246992758795998	4.203700791134163
Ttc4	TTC4	26836	3527	6738	0.675827482447342	6375	0.6394182547642929	1.3829144772063204	1.7400503421379228
Lrp8	LRP8	85707	10258	6913	0.6933801404212638	6721	0.6741223671013039	1.853311574808687	1.963373027764733
Brpf1	BRPF1	16290	5477	1534	0.1538615847542628	8692	0.8718154463390171	0.19078907904373166	2.838876857856563
Usp11	USP11	15639	5269	8549	0.8574724172517553	6069	0.6087261785356068	2.285933223484276	1.7632407372477712
Dyrk1b	DYRK1B	8852	3192	432	0.04332998996990973	9567	0.9595787362086259	0.04928091527063889	5.123311878373232
Ctdp1	CTDP1	76823	7415	1020	0.10230692076228685	9249	0.9276830491474424	0.1795212098327282	4.141454265329589
Reps2	REPS2	206590	11311	9844	0.9873620862587763	7029	0.7050150451354062	5.639322662540736	2.4051215262510603
Magi1	MAGI1	685310	11649	11294	1.1327983951855567	5484	0.5500501504513541	3.976745403227437	1.7603996306860674
Dlgap1	DLGAP1	959306	12103	27766	2.7849548645937814	6133	0.6151454363089268	42.6119914966084	2.34394682401883
Tbrg4	TBRG4	11948	5803	1959	0.19648946840521564	8709	0.8735205616850552	0.37316452316121806	3.108929663004648
Aimp1	AIMP1	33683	3328	17343	1.739518555667001	3958	0.3969909729187563	5.335392686234046	1.3278656264881559
Cyth1	CYTH1	108250	7754	9087	0.9114343029087262	5873	0.5890672016048144	2.627825909265564	1.77857803834799
Kcnb2	KCNB2	400959	3582	939	0.094182547642928785	9244	0.9271815446339017	0.14069240523254992	3.9825835280900495
Stoml1	STOML1	15700	10461	3694	0.3705115346038114	7563	0.7585757271815446	0.6391142934269758	2.1576824661925174
Kcnk6	KCNK6	12233	6169	84	0.008425275827482447	9911	0.9940822467402206	0.015376896060837744	14.71804788769198
Ggps1	GGPS1	17183	3809	5360	0.5376128385155466	7058	0.7079237713139418	1.129340474025145	1.9767093434865761
Itm2a	ITM2A	7284	2051	12519	1.255667001003009	8416	0.8441323971915747	52.53197961826094	5.772147260908496
Bag4	BAG4	36769	4809	5089	0.510431293881645	7432	0.7454363089267804	1.321036728401676	2.2517499076870675
Atp6v1g1	ATP6V1G1	10628	1305	46344	4.648345035105316	1185	0.11885656970912738	20.695265091090302	0.9786719469477829
Mtl5	TESMIN	44125	5833	NA	NA	NA	NA	NA	NA
Zfp36l1	ZFP36L1	8594	5160	5034	0.5049147442326981	8433	0.8458375125376129	4.6359975100343664	4.2643568886620775
Jarid2	JARID2	275745	6015	5927	0.5944834503510532	6239	0.625777331995988	0.9703577680579103	1.6570139876326033
Oxa1l	OXA1L	6520	4497	3438	0.3448345035105316	7504	0.7526579739217653	0.5046101892798467	2.0600003483771454
Ppid	PPID	14263	2509	12860	1.2898696088264794	4487	0.45005015045135405	3.213188567608735	1.389703963897823
Sel1l	SEL1L	62313	9559	21133	2.1196589769307925	3411	0.34212637913741223	7.4928525268855015	1.2913905312989202
Oxsr1	OXSR1	90400	6075	2477	0.24844533600802407	8431	0.8456369107321966	0.5438460129108361	2.9682954488664257
Thrap3	THRAP3	80942	4736	7515	0.7537612838515546	6038	0.6056168505516549	1.6365216121833248	1.6971766416499952
Dgcr2	DGCR2	86173	5605	8068	0.8092276830491475	6156	0.6174523570712136	1.9607935653685904	1.7303948157646267
Gng7	GNG7	191491	4561	5195	0.5210631895687061	7485	0.7507522567703109	1.8972892697552985	2.643482146913812
Usp10	USP10	79945	5083	3370	0.33801404212637914	7605	0.7627883650952858	0.511073595950858	2.1149834802868788
Phox2a	PHOX2A	6588	1784	23	0.0023069207622868604	9949	0.9978936810431294	0.00290369553841583	23.358387613827365
Atoh1	ATOH1	2212	2212	NA	NA	NA	NA	NA	NA
Car3	CA3	75605	2310	123	0.012337011033099298	9870	0.9899699097291875	0.018004067373149642	10.876154332563903
Gas2	GAS2	187414	3529	830	0.08324974924774323	9309	0.9337011033099298	0.129090451211192	4.315827970671705
Gpr3	GPR3	3171	2115	272	0.02728184553660983	9741	0.9770310932798395	0.03817628027024197	7.161814358365195
Smad4	SMAD4	56652	13123	5918	0.59358074222668	6937	0.6957873620862588	1.4558319959376576	2.0327118898431586
Myb	MYB	37859	5493	146	0.014643931795386159	9879	0.9908726178535607	0.0463298210410145	14.698486365003971
Mapk8ip1	MAPK8IP1	20815	3498	16069	1.6117352056168506	4261	0.42738214643931793	4.974824654523306	1.3838696873837855
Mafb	MAFB	3393	3393	2113	0.2119358074222668	9202	0.9229689067201605	1.299947802078117	5.379706942558782
Mep1a	MEP1A	46393	2980	9	9.027081243731193e-4	9962	0.999197592778335	0.0011026056401725992	36.784321837769404
Rbm10	RBM10	41945	3889	2745	0.2753259779338014	7893	0.7916750250752257	0.3799007112620839	2.238658574320871
Taf1b	TAF1B	91063	4064	3116	0.31253761283851555	7822	0.7845536609829489	0.4931420201018343	2.2468998448231314
Tob1	TOB1	5756	2521	6541	0.6560682046138415	6411	0.6430290872617853	1.7188943598777071	1.9983686246850936
Rbm6	RBM6	160039	7302	6290	0.6308926780341023	6511	0.6530591775325978	1.2953841965257795	1.8040302273984306
Flot1	FLOT1	15025	3186	4229	0.424172517552658	7544	0.7566700100300903	0.9099382509047858	2.248865251929865
Traip	TRAIP	27976	3263	1320	0.13239719157472418	9038	0.9065195586760281	0.22582362394637015	3.589268217793477
Mak	MAK	75833	4226	306	0.03069207622868606	9747	0.9776328986960883	0.053627066373159005	7.545113058357154
Map3k4	MAP3K4	125659	7522	2812	0.28204613841524573	8156	0.8180541624874624	0.523310889635503	2.5648367513210006
Mllt6	MLLT6	24262	13315	3054	0.30631895687061184	7638	0.766098294884654	0.4121277867105178	2.0957625425551405
Exo1	EXO1	47182	4140	155	0.015546639919759278	9860	0.9889669007021064	0.02714317091106805	10.597263930184672
Hdac6	HDAC6	23609	10412	3388	0.3398194583751254	8095	0.8119358074222668	0.844085833586626	2.7036163391004866
Tnip1	TNIP1	63633	5793	1309	0.1312938816449348	9070	0.9097291875626881	0.2454746021593721	3.7736254671517893
Sema3a	SEMA3A	536948	9371	625	0.06268806419257773	9548	0.9576730190571715	0.12256193799575073	5.584611300068775
Pax9	PAX9	22148	6035	NA	NA	NA	NA	NA	NA
Pdgfra	PDGFRA	69151	9732	2558	0.25656970912738214	9496	0.9524573721163491	2.4963080232773756	6.158056999587887
Peg3	PEG3	30646	9278	25288	2.536409227683049	4785	0.4799398194583751	22.260134762799783	1.8601354524883282
Xrcc1	XRCC1	37434	3459	1558	0.15626880641925778	8695	0.8721163490471414	0.2040859865180857	2.890908176903999
Hspb3	HSPB3	784	784	280	0.028084252758274825	9786	0.9815446339017051	0.05638844510258633	8.455361625279904
Ncor2	NCOR2	243175	13975	3484	0.3494483450351053	7945	0.7968906720160481	0.8133736549200214	2.5808458332456485
Creb3	CREB3	4688	1903	11217	1.125075225677031	4568	0.45817452357071214	2.1660177744588966	1.3081256049108698
Unc13b	UNC13B	243347	17916	2025	0.20310932798395184	8592	0.8617853560682046	0.37593576194528006	3.0187486323778416
Appbp2	APPBP2	83071	9876	10405	1.043630892678034	5086	0.5101303911735205	2.271844774970915	1.444250082717452
Colec10	COLEC10	111131	1670	NA	NA	NA	NA	NA	NA
Hexim1	HEXIM1	3600	3600	6988	0.7009027081243732	6011	0.6029087261785356	1.399547785698353	1.687858859799868
Ivns1abp	IVNS1ABP	20942	7929	7687	0.7710130391173521	6248	0.626680040120361	2.2987483968607596	1.9664549292943043
Lgals8	LGALS8	34982	9710	3890	0.3901705115346038	7592	0.7614844533600802	0.7688069726281865	2.2472646160181777
Ptpre	PTPRE	178795	11235	6321	0.6340020060180541	6796	0.6816449348044132	1.7152646524184854	2.0657365651909085
Slbp	SLBP	19756	2026	3469	0.34794383149448344	7978	0.8002006018054163	0.8592619970454045	2.6641192506289486
Pop4	POP4	13221	6574	8346	0.837111334002006	5902	0.5919759277833501	1.9114724452221146	1.6515845017351358
Trafd1	TRAFD1	28109	3940	2484	0.24914744232698094	8438	0.8463390170511534	0.531358988189365	2.9257524841289775
Nudt3	NUDT3	112996	9905	30630	3.0722166499498496	2682	0.2690070210631896	12.169726553519522	1.13550374657756
Plagl1	PLAGL1	124300	8719	970	0.09729187562688064	9362	0.9390170511534603	0.2653853827507198	5.294950730021711
Fktn	FKTN	82989	8032	4354	0.4367101303911735	7029	0.7050150451354062	0.6759518599936634	1.8826284496508139
Fosb	FOSB	7185	5553	11914	1.1949849548645939	7069	0.7090270812437311	11.32359807881866	2.8159814238943253
Tnnt3	TNNT3	19145	2567	21	0.0021063189568706116	9954	0.9983951855566701	0.004308934426914005	31.164546112742197
Btg2	BTG2	4112	2757	9293	0.9320962888665998	7168	0.7189568706118356	7.223295133670648	2.8834133249451477
Os9	OS9	27603	5169	9023	0.9050150451354062	5506	0.5522567703109328	2.0299979183211185	1.574316318838729
Ripk3	RIPK3	4025	3256	NA	NA	NA	NA	NA	NA
Srsf1	SRSF1	3987	3340	12843	1.2881644934804413	4164	0.4176529588766299	2.676407203353465	1.270003070039084
Snrnp35	SNRNP35	15514	5140	891	0.08936810431293882	9195	0.9222668004012036	0.11389036202800396	3.7762517627221763
Hnrnpul1	HNRNPUL1	45103	6543	1283	0.12868605817452358	9092	0.9119358074222668	0.2333128485667656	3.753512184445985
Ate1	ATE1	188381	5720	11024	1.1057171514543631	5258	0.5273821464393179	2.842469066342371	1.52476820489646
Tbc1d8	TBC1D8	245250	6030	1152	0.11554663991975928	9271	0.9298896690070211	0.2594934567973154	4.408652671119509
Nudt6	NUDT6	34272	6591	282	0.028284854563691075	9765	0.9794383149448345	0.05136158802417887	8.01244887615615
Usf1	USF1	6727	2336	3114	0.3123370110330993	7651	0.7674022066198596	0.4310745859808335	2.1020970365333698
Slmap	SLMAP	173719	14147	6639	0.6658976930792377	6927	0.6947843530591775	2.044949866149758	2.147503213290516
Wif1	WIF1	70941	2368	268	0.026880641925777334	9828	0.9857572718154464	0.09477339632499664	11.452586654205414
Mrpl3	MRPL3	40772	2715	3260	0.32698094282848544	7691	0.7714142427281846	0.5047689965271479	2.172820721489758
Rpl35	RPL35	4102	1535	98561	9.8857572718154465	668	0.06700100300902709	109.5390588356503	1.0587040140087887
Fkbp9	FKBP9	49528	5170	3378	0.3388164493480441	7958	0.7981945837512537	0.776555124295547	2.600888042432275
Dut	DUT	12363	3674	3125	0.31344032096288865	7973	0.7996990972918756	0.6563846922450571	2.5847846071793072
Tssk2	TSSK2	1816	1816	NA	NA	NA	NA	NA	NA
Asna1	ASNA1	11185	1652	1968	0.19739217652958876	8526	0.8551654964894684	0.3036946731457287	2.791827953810855
Ilkap	ILKAP	33329	4771	4912	0.4926780341023069	7258	0.7279839518555667	1.1587887949131777	2.184937123671434
Armc3	ARMC3	110500	6999	152	0.015245737211634905	9849	0.987863590772317	0.026851504458203578	10.748203542599795
Dnajc2	DNAJC2	32400	6564	3779	0.37903711133400203	7840	0.7863590772316951	0.8659463091853553	2.4550692635813727
Sh3yl1	SH3YL1	48669	11165	1151	0.11544633901705115	9034	0.9061183550651956	0.15729975562156426	3.4354517916655727
Mpc2	MPC2	20312	2552	12353	1.2390170511534604	4748	0.47622868605817453	3.611939248380109	1.533885476583739
Shq1	SHQ1	112638	5841	605	0.06068204613841525	9522	0.9550651955867603	0.10495409389971498	5.338748660302503
Pigo	PIGO	7914	7209	1154	0.11574724172517553	9156	0.9183550651955867	0.2165139615858308	4.020057849400834
Mapk14	MAPK14	83560	6860	4236	0.42487462387161484	7288	0.7309929789368105	0.7832511880108174	2.0830022449871946
Zeb1	ZEB1	211319	8650	2781	0.27893681043129387	8085	0.8109327983951855	0.49466112249880345	2.521436636134446
Eps15l1	EPS15L1	116847	8431	3116	0.31253761283851555	7968	0.799197592778335	0.5858293508270825	2.448968915019086
Slc13a1	SLC13A1	86456	4415	23	0.0023069207622868604	9951	0.9980942828485456	0.0031043174663925575	24.151849097535624
Abcg5	ABCG5	26394	3720	NA	NA	NA	NA	NA	NA
Nob1	NOB1	13074	2119	4164	0.4176529588766299	7394	0.7416248746238716	0.7602460707430749	2.087668457759047
Pdp1	PDP1	68260	5603	5681	0.5698094282848546	7645	0.7668004012036108	2.3972226540188326	2.7172184551281293
Mpst	MPST	10188	6760	1090	0.10932798395185557	9027	0.9054162487462387	0.13249398109062868	3.329405826440279
Tldc2	TLDC2	18115	2553	NA	NA	NA	NA	NA	NA
Btaf1	BTAF1	106557	7582	3040	0.3049147442326981	7735	0.775827482447342	0.44909812193124665	2.1978203696375993
Mrs2	MRS2	23287	5133	356	0.03570712136409228	9698	0.9727181544633902	0.06151953704427557	6.946270470220983
Glrx5	GLRX5	11222	2845	4080	0.4092276830491474	7287	0.7308926780341023	0.7010082308315255	2.0459572447725707
Yme1l1	YME1L1	45155	7335	7675	0.7698094282848545	5609	0.5625877632898696	1.3643005956378513	1.5173012252794722
Kif22	KIF22	14667	4312	1628	0.16328986960882647	9049	0.9076228686058174	0.4650580893045272	4.176325685711173
Atf6	ATF6	197777	7890	3996	0.400802407221665	7711	0.773420260782347	0.8689330505308683	2.325748967821225
Pla2r1	PLA2R1	130605	15357	87	0.00872617853560682	9908	0.9937813440320963	0.0196851060755745	16.07847243356814
C1qc	C1QC	4481	1335	851	0.08535606820461385	9790	0.9819458375125376	0.8486670665019433	10.792803567455666
Cnga2	CNGA2	6854	2834	13	0.001303911735205617	9958	0.9987963891675025	0.0015029641034649743	29.732135957451426
Gata2	GATA2	13759	4459	292	0.029287863590772317	9756	0.9785356068204614	0.05752311604288239	8.189049735918534
Gata5	GATA5	12474	2595	NA	NA	NA	NA	NA	NA
Bscl2	BSCL2	19571	3965	7056	0.7077231695085255	6476	0.6495486459378135	1.6603777024724486	1.8207068764144647
Lrrn1	LRRN1	48267	4264	15276	1.532196589769308	4811	0.4825476429287864	5.891680699637281	1.584182128796309
Blnk	BLNK	79887	3655	267	0.02678034102306921	9845	0.9874623871614845	0.08966291994651827	11.181249433429262
Mesp1	MESP1	2650	2369	5	5.015045135406219e-4	9966	0.9995987963891675	7.019252159125587e-4	52.82877935156279
Mobp	MOBP	62282	9237	168028	16.853360080240723	4801	0.4815446339017051	711.4556738326123	1.5826592625025302
Mybl1	MYBL1	52073	7239	NA	NA	NA	NA	NA	NA
Myo1c	MYO1C	28715	8152	680	0.06820461384152457	9401	0.9429287863590773	0.09144556751808237	4.4337129808450815
Notch1	NOTCH1	51419	9880	3262	0.3271815446339017	8449	0.8474423269809428	1.1426154881536976	3.267091177872567
Npdc1	NPDC1	6734	2737	14422	1.4465396188565698	4673	0.4687061183550652	5.418598216155136	1.609211553346202
Nrg3	NRG3	1111866	5072	2010	0.20160481444332998	8793	0.8819458375125376	0.4795640809478289	3.4349658563611998
Pctp	PCTP	91852	5880	54	0.005416248746238716	9931	0.9960882647943832	0.010403001561611306	18.831318566669353
Pdgfa	PDGFA	23039	4151	7844	0.7867602808425276	6506	0.6525576730190572	2.547963923871122	2.0288699539876833
Pla2g4a	PLA2G4A	160029	2875	5086	0.5101303911735205	7801	0.7824473420260782	1.619167101062441	2.4943916153251435
